job_id,customer_id,tech_name,region,city,job_type,scheduled_date,scheduled_time,arrival_time,duration_minutes,success,repeat_visit,repeat_reason,parts_used,notes
21421,,J Smith,South,huntersvill,maintenence,2024-3-13,16:40,07:50,,no,Yes,Signal Issue,,
21422,,M. Gomez,Suth,Huntersville,maintenence,2024/02/02,14:22,8:15 AM,93,yes,,Customer Not Home,None,Customer unhappy
21423,9418,J. Smith,East,concord,Repair,04-01-2024,09:5 AM,16:40,,yes,Y,Customer Not Home,,
21424,N/A,Liam Peterson,WEST,charlotte,Repair,03-04-2024,12:3 pm,8:15 AM,,Yes,No,N/A,Modem,
21425,,L P,Noth,Charlotte,Instal,2024/01/02,12:3 pm,14:22,127,No,No,Customer Not Home,Modem,Installed new modem
21426,,John Smith,West,Huntersville,install,2024-03-28,9:00am,12:3 pm,,no,Yes,Customer Not Home,,
21427,,Liam Peterson,East,Huntersville,Maintenance,2024/01/23,1:15 pm,9:00am,82,yes,Y,N/A,N/A,
21428,,Jess T.,WEST,charlotte,Repair,2024/03/28,12:3 pm,8:15 AM,101,Yes,,,,
21429,,Liam Peterson,South,huntersvill,maintenence,2024-02-19,07:50,07:50,,yes,,,coax cable; modem,
21430,9961,M. Gomez,Suth,Charlotte,Maintenance,2024-2-1,12:3 pm,9:00am,,Yes,,Signal Issue,Splitter,Customer unhappy
21431,,Maria G,Suth,charlotte,install,01/25/24,12:3 pm,07:50,73,no,Y,Customer Not Home,Router;Coax Cable,Customer unhappy
21432,,John S.,North,huntersvill,Instal,02-18-2024,14:22,1:15 pm,,No,,,Splitter,Customer unhappy
21433,,Jessica T,North,Charlotte,Maintenance,01/31/24,8:15 AM,9:00am,84,no,,Equipment Failure,Fiber ONT,Customer unhappy
21434,,Maria Gomez,North,charlotte,reapir,2024-03-04,14:22,8:15 AM,N/A,Yes,Y,Customer Not Home,None,Customer unhappy
21435,7373,,Suth,Huntersville,Maint.,03-13-2024,9:00am,07:50,161,Yes,Yes,,,Installed new modem
21436,N/A,Jessica T,North,charlotte,Maint.,03/21/24,14:22,12:3 pm,,No,No,Signal Issue,,Technician running late
21437,,Maria G,east,concord,Instal,2024-1-4,8:15 AM,07:50,162,No,N,Signal Issue,None,Technician running late
21438,N/A,Liam Peterson,east,charlotte,reapir,2024-01-11,12:3 pm,1:15 pm,,yes,Yes,,,
21439,N/A,Maria G,Suth,huntersvill,Maintenance,02-17-2024,8:15 AM,09:5 AM,60,No,,N/A,Fiber ONT,Technician running late
21440,,,east,huntersvill,Repair,02-06-2024,12:3 pm,1:15 pm,,No,Yes,,Fiber ONT,Technician running late
21441,,,West,Huntersville,Maint.,01-05-2024,16:40,16:40,92,No,No,N/A,,Installed new modem
21442,N/A,J Smith,South,Concord,reapir,2024-4-24,9:00am,14:22,60,Yes,,Signal Issue,None,Technician running late
21443,,John S.,east,Charlotte,Install,2024-03-30,14:22,12:3 pm,,No,,,N/A,
21444,N/A,,North,Huntersville,Maint.,2024-4-1,12:3 pm,9:00am,148,No,No,Equipment Failure,coax cable; modem,Technician running late
21445,,John Smith,WEST,concord,reapir,2024-1-9,8:15 AM,09:5 AM,N/A,yes,N,Customer Not Home,coax cable; modem,Technician running late
21446,,Maria G,East,concord,maintenence,2024-3-6,12:3 pm,1:15 pm,,No,Yes,,coax cable; modem,Customer unhappy
21447,,J. Taylor,West,Charlotte,Install,03/14/24,09:5 AM,9:00am,,Yes,Yes,N/A,None,Installed new modem
21448,,Jessica T,Noth,Huntersville,maintenence,03-04-2024,09:5 AM,16:40,,yes,Yes,Equipment Failure,N/A,
21449,,John Smith,East,Charlotte,Maint.,2024-3-8,16:40,09:5 AM,N/A,Yes,Y,Signal Issue,,
21450,,M. Gomez,West,charlotte,Maintenance,2024/04/24,1:15 pm,1:15 pm,151,no,Y,Signal Issue,Splitter,Customer unhappy
21451,,,Noth,Charlotte,install,2024/04/17,12:3 pm,8:15 AM,36,No,N,Equipment Failure,Router;Coax Cable,Technician running late
21452,,J Smith,South,Concord,Maint.,01/08/24,8:15 AM,16:40,158,No,Yes,,N/A,
21453,,Jessica T,East,Concord,Maint.,2024-03-22,12:3 pm,12:3 pm,,yes,Y,Equipment Failure,N/A,
21454,,Maria G,east,Concord,Install,2024/02/08,8:15 AM,12:3 pm,,no,Y,,Router;Coax Cable,Technician running late
21455,,Jessica T,South,Concord,reapir,2024-03-27,16:40,8:15 AM,55,No,,,N/A,Installed new modem
21456,3410,J. Taylor,South,Charlotte,maintenence,04-26-2024,14:22,16:40,91,Yes,N,Equipment Failure,N/A,Customer unhappy
21457,N/A,J. Smith,Suth,concord,Instal,2024/03/01,09:5 AM,12:3 pm,N/A,Yes,,Customer Not Home,Modem,Technician running late
21458,,,North,charlotte,Install,03-05-2024,14:22,16:40,121,yes,Yes,,,Customer unhappy
21459,N/A,J Smith,Noth,Charlotte,maintenence,04-02-2024,09:5 AM,1:15 pm,,no,Y,,Fiber ONT,
21460,N/A,Jess T.,East,huntersvill,Maint.,01-24-2024,07:50,9:00am,43,Yes,N,,Splitter,Installed new modem
21461,,,WEST,Huntersville,reapir,02-23-2024,8:15 AM,09:5 AM,,no,,Equipment Failure,Fiber ONT,
21462,,Liam Peterson,East,charlotte,Maintenance,2024-1-30,8:15 AM,8:15 AM,N/A,no,Yes,,N/A,
21463,,Jess T.,east,Charlotte,Instal,2024-2-23,16:40,16:40,171,Yes,,,Router;Coax Cable,
21464,,L P,West,Huntersville,Repair,2024-2-11,8:15 AM,1:15 pm,150,no,No,N/A,Fiber ONT,Technician running late
21465,,Maria G,South,Concord,Install,04/20/24,8:15 AM,12:3 pm,,No,,N/A,Modem,Customer unhappy
21466,2876,Jessica T,WEST,concord,Repair,03-11-2024,9:00am,14:22,158,no,,Signal Issue,Splitter,
21467,9002,,Noth,huntersvill,Install,2024-04-21,8:15 AM,12:3 pm,,no,No,,Splitter,
21468,N/A,Maria Gomez,Noth,concord,reapir,2024-3-18,8:15 AM,07:50,,no,Y,N/A,,Technician running late
21469,N/A,M. Gomez,WEST,concord,Instal,2024-1-2,12:3 pm,07:50,,Yes,Y,Customer Not Home,None,
21470,,Jessica T,East,Huntersville,Maintenance,2024-03-23,12:3 pm,07:50,N/A,yes,Yes,Customer Not Home,None,Technician running late
21471,N/A,J. Smith,West,Huntersville,Repair,2024-2-9,8:15 AM,9:00am,N/A,Yes,No,N/A,coax cable; modem,
21472,,,West,concord,Install,2024-3-15,12:3 pm,12:3 pm,,No,,Customer Not Home,N/A,Installed new modem
21473,,Maria Gomez,Noth,huntersvill,reapir,01/04/24,09:5 AM,09:5 AM,96,no,No,Equipment Failure,None,
21474,,L P,South,Charlotte,maintenence,2024-3-15,16:40,12:3 pm,,no,No,Signal Issue,,Technician running late
21475,4414,J Smith,West,Huntersville,maintenence,2024/04/27,14:22,07:50,N/A,Yes,N,,None,
21476,,L P,South,Concord,Maint.,2024-4-12,8:15 AM,12:3 pm,N/A,no,N,,N/A,
21477,3894,M. Gomez,WEST,Concord,reapir,2024-03-24,12:3 pm,1:15 pm,,Yes,N,Signal Issue,None,
21478,N/A,J. Smith,West,huntersvill,Repair,2024/03/23,9:00am,07:50,,no,,Signal Issue,N/A,Technician running late
21479,,J. Taylor,Suth,Huntersville,Install,04/04/24,14:22,09:5 AM,,Yes,No,N/A,None,
21480,N/A,J. Smith,South,huntersvill,Maint.,2024-2-27,9:00am,09:5 AM,,Yes,Yes,Equipment Failure,None,
21481,,J Smith,East,charlotte,Maintenance,01/18/24,1:15 pm,8:15 AM,,no,,Equipment Failure,,
21482,6866,J. Smith,Suth,huntersvill,Repair,02/11/24,1:15 pm,1:15 pm,N/A,yes,Yes,,Splitter,Customer unhappy
21483,,J. Smith,Suth,Huntersville,Maint.,2024/04/26,09:5 AM,1:15 pm,55,Yes,,N/A,Fiber ONT,
21484,,John S.,West,Concord,maintenence,2024-4-4,16:40,16:40,,no,,N/A,,Installed new modem
21485,,Liam Peterson,East,Charlotte,install,04-28-2024,16:40,8:15 AM,N/A,Yes,,,Fiber ONT,Installed new modem
21486,,,Noth,huntersvill,Maintenance,01-24-2024,07:50,8:15 AM,,No,Yes,Customer Not Home,None,Installed new modem
21487,7192,M. Gomez,Suth,Huntersville,install,2024/01/20,9:00am,9:00am,,no,,Customer Not Home,Fiber ONT,
21488,3195,Maria Gomez,East,Concord,maintenence,02/06/24,12:3 pm,12:3 pm,131,No,Yes,,None,Technician running late
21489,1845,J. Smith,Suth,charlotte,Repair,02/09/24,9:00am,16:40,N/A,No,N,N/A,,Customer unhappy
21490,2702,Liam P.,West,Concord,Instal,2024-01-13,09:5 AM,16:40,,yes,N,Signal Issue,,Technician running late
21491,N/A,,Noth,Concord,install,2024-02-01,16:40,1:15 pm,65,no,Yes,Signal Issue,Splitter,Customer unhappy
21492,N/A,L P,Noth,Huntersville,maintenence,2024-04-26,16:40,14:22,63,Yes,Y,Equipment Failure,Router;Coax Cable,
21493,,John Smith,West,Huntersville,Repair,2024/02/02,14:22,8:15 AM,,No,No,,Splitter,Customer unhappy
21494,N/A,Maria Gomez,East,Charlotte,maintenence,01-30-2024,14:22,14:22,N/A,no,No,,Router;Coax Cable,
21495,1759,J. Smith,South,Huntersville,reapir,01/27/24,9:00am,07:50,N/A,No,,N/A,Modem,Customer unhappy
21496,N/A,Jess T.,east,Huntersville,Maint.,2024/03/27,16:40,14:22,,no,Y,Customer Not Home,coax cable; modem,
21497,N/A,Maria Gomez,Noth,huntersvill,install,02/04/24,8:15 AM,16:40,,no,,Equipment Failure,N/A,Technician running late
21498,N/A,Liam Peterson,Suth,charlotte,maintenence,2024-02-21,16:40,14:22,N/A,yes,,Signal Issue,N/A,
21499,N/A,M. Gomez,South,concord,Install,2024-3-20,09:5 AM,1:15 pm,,yes,No,Equipment Failure,,Technician running late
21500,N/A,Maria Gomez,Suth,Huntersville,Maint.,2024/02/25,07:50,16:40,163,no,No,,None,Customer unhappy
21501,,John S.,Noth,huntersvill,Maintenance,2024-02-08,16:40,12:3 pm,,no,No,,Fiber ONT,Installed new modem
21502,N/A,Jessica T,east,huntersvill,maintenence,2024-3-5,07:50,8:15 AM,,No,Y,,coax cable; modem,Technician running late
21503,4872,Maria G,West,Huntersville,install,03-27-2024,9:00am,9:00am,,no,Yes,Signal Issue,Fiber ONT,
21504,N/A,Liam P.,North,huntersvill,Install,03/01/24,8:15 AM,9:00am,157,no,N,,Router;Coax Cable,Technician running late
21505,,Jess T.,east,Concord,install,01/16/24,9:00am,1:15 pm,70,yes,N,N/A,Splitter,Installed new modem
21506,N/A,Jess T.,North,huntersvill,reapir,2024-2-14,07:50,07:50,,No,,,N/A,
21507,,,east,Concord,Repair,2024-03-26,14:22,09:5 AM,94,no,Yes,,,
21508,,Jessica T,South,charlotte,maintenence,01-29-2024,9:00am,8:15 AM,46,No,Y,,Router;Coax Cable,
21509,N/A,Liam Peterson,east,concord,Install,2024-04-07,07:50,07:50,N/A,No,N,,,
21510,,L P,West,Huntersville,Install,04-15-2024,1:15 pm,9:00am,,no,,Equipment Failure,Router;Coax Cable,
21511,5113,J. Smith,Noth,Charlotte,reapir,03-15-2024,9:00am,8:15 AM,,Yes,No,,,
21512,,,East,concord,Repair,04-22-2024,8:15 AM,07:50,94,No,Y,,None,Installed new modem
21513,N/A,John Smith,South,Huntersville,install,2024-1-10,8:15 AM,12:3 pm,,Yes,No,,,
21514,,J. Taylor,Suth,Charlotte,Repair,2024-4-11,9:00am,07:50,45,yes,Yes,Equipment Failure,N/A,
21515,N/A,,West,Huntersville,Repair,01/16/24,12:3 pm,1:15 pm,,Yes,,Equipment Failure,,
21516,,Liam P.,Noth,Huntersville,Maint.,01-25-2024,9:00am,07:50,161,no,Y,,Modem,
21517,,J Smith,South,concord,Maintenance,2024/01/16,1:15 pm,8:15 AM,39,yes,No,Customer Not Home,Router;Coax Cable,
21518,N/A,Maria G,West,huntersvill,reapir,2024/04/14,16:40,14:22,,yes,Yes,Signal Issue,Splitter,Installed new modem
21519,,Jess T.,West,concord,Instal,03-15-2024,1:15 pm,16:40,119,yes,,,Fiber ONT,
21520,,J. Smith,WEST,huntersvill,Instal,2024-2-14,07:50,16:40,N/A,No,No,N/A,Modem,
21521,,Maria G,North,concord,maintenence,2024/02/21,8:15 AM,1:15 pm,,Yes,,Signal Issue,Modem,Installed new modem
21522,5496,,South,Charlotte,Maint.,2024-3-6,14:22,1:15 pm,,Yes,Yes,Signal Issue,,
21523,9871,Jessica T,east,Charlotte,Instal,01-18-2024,14:22,8:15 AM,,No,,,Modem,
21524,N/A,J Smith,South,charlotte,Maintenance,01/24/24,14:22,1:15 pm,N/A,no,Y,Equipment Failure,Fiber ONT,Installed new modem
21525,5868,John Smith,east,Charlotte,Install,04-02-2024,1:15 pm,12:3 pm,,yes,Yes,,Modem,Customer unhappy
21526,6685,,WEST,charlotte,maintenence,2024-4-9,14:22,14:22,,Yes,N,Customer Not Home,Modem,Installed new modem
21527,9017,Liam Peterson,Suth,Concord,install,01/04/24,8:15 AM,9:00am,26,yes,,Customer Not Home,Fiber ONT,Installed new modem
21528,,,North,Concord,Repair,2024/04/29,1:15 pm,12:3 pm,,yes,,,Splitter,Technician running late
21529,N/A,J. Smith,South,Charlotte,Maint.,2024/01/29,12:3 pm,8:15 AM,138,Yes,,Equipment Failure,Modem,Customer unhappy
21530,,,South,concord,Maint.,03-17-2024,8:15 AM,16:40,N/A,yes,N,Customer Not Home,N/A,
21531,,J Smith,East,huntersvill,Maint.,2024-03-13,1:15 pm,16:40,153,no,Yes,N/A,Modem,
21532,,Maria G,Suth,charlotte,install,2024/02/27,16:40,12:3 pm,,yes,No,N/A,,
21533,,Jessica T,West,Huntersville,Install,2024/01/18,07:50,8:15 AM,,no,,N/A,Splitter,Technician running late
21534,,Maria Gomez,east,huntersvill,Instal,04/20/24,16:40,8:15 AM,,No,,Equipment Failure,N/A,Customer unhappy
21535,,L P,East,Charlotte,reapir,2024-1-11,14:22,1:15 pm,N/A,No,N,,Modem,Installed new modem
21536,,M. Gomez,Suth,Huntersville,Install,02/19/24,12:3 pm,09:5 AM,N/A,No,Y,N/A,Router;Coax Cable,Customer unhappy
21537,N/A,Jessica T,North,Concord,maintenence,03-27-2024,1:15 pm,16:40,66,yes,,,Splitter,Technician running late
21538,N/A,John Smith,east,Charlotte,Maintenance,2024-3-18,09:5 AM,14:22,178,no,No,Signal Issue,coax cable; modem,Installed new modem
21539,N/A,,North,Charlotte,reapir,2024-1-12,12:3 pm,14:22,,No,N,N/A,Fiber ONT,
21540,,John S.,North,Huntersville,Install,2024-01-28,07:50,14:22,N/A,yes,Yes,Equipment Failure,Splitter,
21541,7848,Jessica T,East,Charlotte,install,03/23/24,07:50,16:40,,no,Yes,,Router;Coax Cable,
21542,1952,J Smith,WEST,huntersvill,Repair,02/18/24,14:22,16:40,,Yes,,,None,Installed new modem
21543,6064,Jess T.,Suth,Concord,Maintenance,2024-01-30,1:15 pm,16:40,,Yes,N,,coax cable; modem,
21544,9756,Maria Gomez,WEST,huntersvill,reapir,2024/02/26,07:50,12:3 pm,50,yes,Y,Equipment Failure,Modem,
21545,,Maria G,Noth,concord,Maint.,2024-02-13,16:40,14:22,140,No,Yes,,Splitter,Technician running late
21546,,Liam P.,East,huntersvill,Repair,04-12-2024,8:15 AM,14:22,53,Yes,N,N/A,coax cable; modem,
21547,,Jessica T,Noth,charlotte,maintenence,02/01/24,14:22,07:50,51,yes,,Equipment Failure,Modem,Customer unhappy
21548,,Jessica T,WEST,huntersvill,install,2024-4-26,9:00am,9:00am,58,yes,No,Signal Issue,Router;Coax Cable,
21549,,,WEST,charlotte,Maintenance,04/21/24,9:00am,07:50,,yes,,,,
21550,N/A,Liam P.,east,Charlotte,Instal,03-25-2024,07:50,12:3 pm,107,Yes,Y,Equipment Failure,Splitter,
21551,2544,J. Taylor,east,concord,Install,2024-4-14,16:40,14:22,N/A,No,N,N/A,Fiber ONT,Installed new modem
21552,N/A,Liam P.,North,Huntersville,maintenence,2024/04/30,07:50,07:50,,yes,N,,coax cable; modem,
21553,,L P,east,Concord,Maint.,01/21/24,1:15 pm,1:15 pm,114,yes,N,,Splitter,Installed new modem
21554,,Liam Peterson,North,Concord,Maint.,2024-2-11,16:40,9:00am,,No,N,N/A,coax cable; modem,Customer unhappy
21555,,Jess T.,East,Concord,Instal,03/15/24,1:15 pm,1:15 pm,,Yes,Y,N/A,None,
21556,N/A,J. Taylor,South,Huntersville,Instal,02-29-2024,8:15 AM,1:15 pm,146,no,No,Customer Not Home,Modem,Technician running late
21557,5772,Liam P.,East,charlotte,install,03-24-2024,14:22,9:00am,135,No,No,Equipment Failure,coax cable; modem,Customer unhappy
21558,,M. Gomez,West,concord,Maint.,2024-3-3,12:3 pm,8:15 AM,,No,,Equipment Failure,,Customer unhappy
21559,1071,J. Smith,North,charlotte,Install,2024-04-15,1:15 pm,1:15 pm,N/A,No,No,Equipment Failure,,
21560,7242,J. Taylor,North,concord,Maint.,2024-03-04,07:50,09:5 AM,N/A,yes,N,,Splitter,
21561,,Maria Gomez,East,Charlotte,install,2024/01/19,16:40,9:00am,N/A,Yes,,Signal Issue,Modem,
21562,,Maria G,West,huntersvill,maintenence,04-10-2024,8:15 AM,8:15 AM,154,Yes,Y,Customer Not Home,Modem,
21563,5617,Maria Gomez,South,Charlotte,maintenence,2024-2-21,16:40,9:00am,,Yes,Y,,Fiber ONT,
21564,,M. Gomez,WEST,Concord,Install,2024-01-26,8:15 AM,9:00am,N/A,no,Y,N/A,Modem,
21565,,John Smith,West,Concord,Install,2024-1-20,9:00am,09:5 AM,154,No,N,,Modem,
21566,2530,M. Gomez,Noth,huntersvill,Maint.,2024-01-15,12:3 pm,09:5 AM,111,No,,Equipment Failure,Splitter,
21567,,,East,concord,maintenence,2024-04-20,16:40,07:50,N/A,yes,,,Modem,Technician running late
21568,,M. Gomez,Suth,concord,Maintenance,2024/03/10,07:50,16:40,83,No,Y,Equipment Failure,,
21569,3326,Liam P.,Suth,Huntersville,Install,2024/01/09,1:15 pm,09:5 AM,,No,Yes,Equipment Failure,Router;Coax Cable,Customer unhappy
21570,,John S.,North,huntersvill,Maintenance,2024-3-2,09:5 AM,07:50,85,yes,,,Router;Coax Cable,Customer unhappy
21571,N/A,,WEST,Huntersville,Maint.,01/14/24,8:15 AM,12:3 pm,21,no,No,,Router;Coax Cable,
21572,N/A,Liam P.,Suth,huntersvill,Instal,2024-04-27,9:00am,1:15 pm,,no,,,,Customer unhappy
21573,1017,John Smith,Suth,Charlotte,Maintenance,2024-01-10,14:22,1:15 pm,N/A,yes,N,Equipment Failure,Router;Coax Cable,Installed new modem
21574,,Liam P.,West,Concord,Maint.,2024-04-29,12:3 pm,9:00am,113,no,Y,N/A,,
21575,,John Smith,Noth,Concord,install,2024/01/25,1:15 pm,8:15 AM,N/A,No,No,Customer Not Home,Splitter,
21576,N/A,J. Taylor,Suth,Concord,install,03/29/24,14:22,9:00am,N/A,No,,,Router;Coax Cable,
21577,,Jess T.,east,huntersvill,install,2024-02-23,9:00am,16:40,146,Yes,Y,Signal Issue,Modem,
21578,,Jess T.,North,huntersvill,Install,01-04-2024,8:15 AM,14:22,109,No,,Customer Not Home,coax cable; modem,Installed new modem
21579,N/A,John S.,WEST,Huntersville,install,2024-2-15,9:00am,14:22,92,no,N,,Modem,Installed new modem
21580,N/A,,Noth,concord,Maint.,2024/04/19,07:50,14:22,25,no,,Equipment Failure,,
21581,N/A,J. Taylor,North,Huntersville,Maint.,2024/03/09,1:15 pm,14:22,N/A,Yes,Yes,Signal Issue,Splitter,
21582,,Jessica T,East,Charlotte,reapir,2024-3-26,8:15 AM,16:40,42,yes,Y,Equipment Failure,Splitter,
21583,,Jessica T,South,concord,Install,04/22/24,07:50,16:40,,No,Yes,Signal Issue,Router;Coax Cable,
21584,1617,L P,South,Charlotte,Instal,2024-03-07,8:15 AM,1:15 pm,,No,Y,,N/A,
21585,N/A,Liam Peterson,East,Concord,install,2024/01/07,07:50,12:3 pm,126,No,N,N/A,Splitter,Technician running late
21586,1405,J Smith,North,concord,Maint.,2024-03-07,16:40,1:15 pm,,Yes,Y,,Fiber ONT,
21587,2446,M. Gomez,South,concord,install,01-02-2024,09:5 AM,12:3 pm,,yes,No,Signal Issue,Modem,Installed new modem
21588,,Liam Peterson,South,huntersvill,Maint.,2024/04/03,8:15 AM,9:00am,,no,,Signal Issue,coax cable; modem,
21589,N/A,Jessica T,South,huntersvill,install,02-25-2024,16:40,8:15 AM,,no,N,Equipment Failure,Splitter,Customer unhappy
21590,,Maria G,Suth,Concord,Install,03/13/24,12:3 pm,09:5 AM,N/A,No,No,,Router;Coax Cable,
21591,N/A,J. Taylor,WEST,Concord,Repair,2024/01/18,16:40,12:3 pm,,no,Y,,coax cable; modem,
21592,5855,L P,South,Concord,maintenence,04-04-2024,8:15 AM,16:40,N/A,Yes,N,Signal Issue,,Installed new modem
21593,N/A,Liam Peterson,West,charlotte,maintenence,2024-4-21,16:40,9:00am,,Yes,,Signal Issue,N/A,Technician running late
21594,8021,John Smith,WEST,Charlotte,Install,04-01-2024,14:22,1:15 pm,,no,,N/A,None,
21595,N/A,Jessica T,East,charlotte,install,2024-01-03,9:00am,14:22,107,no,,Signal Issue,coax cable; modem,Installed new modem
21596,3800,Maria G,WEST,charlotte,Maintenance,01/21/24,07:50,09:5 AM,174,Yes,N,Equipment Failure,Router;Coax Cable,
21597,N/A,John Smith,North,Huntersville,Maintenance,2024-4-25,09:5 AM,14:22,,yes,No,N/A,N/A,
21598,,,West,concord,reapir,2024-2-9,16:40,09:5 AM,146,no,,N/A,Fiber ONT,Installed new modem
21599,,M. Gomez,South,Huntersville,maintenence,2024-04-02,1:15 pm,09:5 AM,160,no,Y,,Fiber ONT,Installed new modem
21600,N/A,J. Taylor,east,Concord,install,2024/03/25,09:5 AM,14:22,,no,N,Customer Not Home,None,Customer unhappy
21601,3527,,Suth,huntersvill,maintenence,2024-3-8,8:15 AM,1:15 pm,,No,,,N/A,Installed new modem
21602,,Liam Peterson,WEST,Concord,Install,2024-02-15,1:15 pm,16:40,35,No,,Customer Not Home,,
21603,3706,John Smith,Suth,charlotte,reapir,01-23-2024,07:50,8:15 AM,,no,No,,None,Installed new modem
21604,6658,John S.,East,Charlotte,Maint.,2024/01/18,16:40,9:00am,,Yes,Y,Customer Not Home,Router;Coax Cable,Customer unhappy
21605,,John S.,WEST,charlotte,Repair,2024-1-18,1:15 pm,07:50,145,yes,No,Signal Issue,Modem,
21606,N/A,Jessica T,WEST,Concord,Install,02/05/24,09:5 AM,16:40,N/A,No,,N/A,,Customer unhappy
21607,6635,Jess T.,East,Concord,maintenence,03/04/24,07:50,16:40,N/A,Yes,Y,,,
21608,N/A,M. Gomez,West,Charlotte,Instal,2024/03/26,16:40,16:40,,Yes,N,Equipment Failure,coax cable; modem,Customer unhappy
21609,9909,Maria G,Suth,charlotte,install,2024/02/26,09:5 AM,9:00am,N/A,no,Y,N/A,Splitter,
21610,5216,J Smith,Noth,Charlotte,reapir,2024-03-08,12:3 pm,09:5 AM,23,Yes,N,,Fiber ONT,
21611,N/A,John Smith,South,Concord,maintenence,2024-1-10,12:3 pm,8:15 AM,99,yes,,,Splitter,Customer unhappy
21612,,John S.,West,charlotte,install,02/05/24,8:15 AM,1:15 pm,148,yes,,Equipment Failure,Router;Coax Cable,Customer unhappy
21613,N/A,Maria G,east,Huntersville,Install,04/19/24,14:22,07:50,N/A,No,N,Customer Not Home,None,
21614,,J Smith,West,Charlotte,maintenence,02-07-2024,8:15 AM,1:15 pm,,Yes,,,Fiber ONT,Installed new modem
21615,,,WEST,charlotte,Repair,2024-04-23,14:22,12:3 pm,143,yes,Yes,N/A,Splitter,Technician running late
21616,,Liam Peterson,North,huntersvill,maintenence,2024-04-13,12:3 pm,07:50,61,no,No,,Modem,
21617,,John S.,North,charlotte,Repair,03-16-2024,07:50,09:5 AM,N/A,no,No,,coax cable; modem,
21618,8930,J. Taylor,East,Huntersville,Maintenance,03-13-2024,12:3 pm,12:3 pm,N/A,yes,,,Modem,Installed new modem
21619,4219,Maria Gomez,east,Huntersville,Install,01/02/24,8:15 AM,14:22,,no,,,Router;Coax Cable,Customer unhappy
21620,,,East,charlotte,maintenence,2024-3-5,12:3 pm,09:5 AM,32,yes,Yes,,Fiber ONT,Installed new modem
21621,,Jessica T,WEST,Huntersville,Repair,03/09/24,07:50,09:5 AM,158,Yes,Yes,Equipment Failure,Splitter,
21622,3826,John Smith,WEST,Charlotte,install,2024/02/01,09:5 AM,8:15 AM,N/A,No,No,Signal Issue,Modem,Customer unhappy
21623,N/A,M. Gomez,South,charlotte,Install,04-08-2024,07:50,9:00am,119,no,No,N/A,Router;Coax Cable,Customer unhappy
21624,9805,Jessica T,Suth,charlotte,Maint.,2024-03-17,12:3 pm,1:15 pm,,No,Yes,Signal Issue,Router;Coax Cable,Installed new modem
21625,3120,Maria Gomez,West,Charlotte,Instal,2024-04-26,12:3 pm,9:00am,N/A,yes,Yes,,None,
21626,N/A,Liam P.,East,Concord,maintenence,2024-01-11,9:00am,1:15 pm,N/A,yes,N,,coax cable; modem,Customer unhappy
21627,,M. Gomez,Noth,Charlotte,Maintenance,2024-2-28,12:3 pm,9:00am,,Yes,,,,Customer unhappy
21628,N/A,Liam Peterson,WEST,huntersvill,Repair,2024-1-18,09:5 AM,12:3 pm,159,yes,Y,N/A,Fiber ONT,
21629,N/A,L P,Suth,concord,reapir,2024-04-15,14:22,14:22,,Yes,Y,Customer Not Home,,
21630,,Maria G,South,concord,install,2024/01/01,9:00am,9:00am,137,yes,No,,Modem,Installed new modem
21631,,L P,South,Charlotte,Maint.,2024-3-9,07:50,09:5 AM,87,yes,N,Customer Not Home,,Technician running late
